Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon;Cod_Gecon
102;2024;3550001;Galináceos - galinhas;9515
102;2024;3550100;Galináceos - galinhas;815000
102;2024;3550209;Galináceos - galinhas;11460
102;2024;3550407;Galináceos - galinhas;9750
102;2024;3550506;Galináceos - galinhas;7000
102;2024;3550803;Galináceos - galinhas;500
102;2024;3550902;Galináceos - galinhas;20000
102;2024;3551108;Galináceos - galinhas;5611
102;2024;3551207;Galináceos - galinhas;21009
102;2024;3551306;Galináceos - galinhas;1050
102;2024;3551405;Galináceos - galinhas;42000
102;2024;3551603;Galináceos - galinhas;26000
102;2024;3551702;Galináceos - galinhas;1235
102;2024;3551801;Galináceos - galinhas;5000
102;2024;3551900;Galináceos - galinhas;600
102;2024;3552007;Galináceos - galinhas;840
102;2024;3552106;Galináceos - galinhas;65000
102;2024;3552304;Galináceos - galinhas;825
102;2024;3552403;Galináceos - galinhas;1070000
102;2024;3552502;Galináceos - galinhas;952095
102;2024;3552551;Galináceos - galinhas;935
102;2024;3552601;Galináceos - galinhas;18000
102;2024;3552700;Galináceos - galinhas;10000
102;2024;3552908;Galináceos - galinhas;3560
102;2024;3553005;Galináceos - galinhas;1500
102;2024;3553104;Galináceos - galinhas;900
102;2024;3553203;Galináceos - galinhas;570
102;2024;3553302;Galináceos - galinhas;200
102;2024;3553401;Galináceos - galinhas;28000
102;2024;3553609;Galináceos - galinhas;1000
102;2024;3553658;Galináceos - galinhas;60
102;2024;3553708;Galináceos - galinhas;109620
102;2024;3553807;Galináceos - galinhas;75
102;2024;3553856;Galináceos - galinhas;86000
102;2024;3553906;Galináceos - galinhas;70097
102;2024;3553955;Galináceos - galinhas;132000
102;2024;3554003;Galináceos - galinhas;1501608
102;2024;3554102;Galináceos - galinhas;4799
102;2024;3554201;Galináceos - galinhas;1790
102;2024;3554300;Galináceos - galinhas;6510
102;2024;3554409;Galináceos - galinhas;170
102;2024;3554508;Galináceos - galinhas;200581
102;2024;3554607;Galináceos - galinhas;812
102;2024;3554656;Galináceos - galinhas;500
102;2024;3554706;Galináceos - galinhas;833
102;2024;3554755;Galináceos - galinhas;10000
102;2024;3554805;Galináceos - galinhas;3415
102;2024;3554904;Galináceos - galinhas;2030
102;2024;3555000;Galináceos - galinhas;3410950
102;2024;3555109;Galináceos - galinhas;800
102;2024;3555307;Galináceos - galinhas;593
102;2024;3555356;Galináceos - galinhas;1900
102;2024;3555406;Galináceos - galinhas;1208
102;2024;3555505;Galináceos - galinhas;45
102;2024;3555604;Galináceos - galinhas;4800
102;2024;3555703;Galináceos - galinhas;500
102;2024;3555802;Galináceos - galinhas;2697
102;2024;3555901;Galináceos - galinhas;610
102;2024;3556008;Galináceos - galinhas;455000
102;2024;3556107;Galináceos - galinhas;2400
102;2024;3556206;Galináceos - galinhas;4000
102;2024;3556354;Galináceos - galinhas;620
102;2024;3556404;Galináceos - galinhas;2000
102;2024;3556503;Galináceos - galinhas;672
102;2024;3556602;Galináceos - galinhas;38
102;2024;3556701;Galináceos - galinhas;1800
102;2024;3556800;Galináceos - galinhas;200
102;2024;3556909;Galináceos - galinhas;1680
102;2024;3556958;Galináceos - galinhas;551
102;2024;3557105;Galináceos - galinhas;8200
102;2024;3557204;Galináceos - galinhas;750
102;2024;3557303;Galináceos - galinhas;22000
102;2017;3500105;Galináceos - galinhas;55209
102;2017;3500204;Galináceos - galinhas;4244
102;2017;3500303;Galináceos - galinhas;26650
102;2017;3500402;Galináceos - galinhas;800
102;2017;3500501;Galináceos - galinhas;60
102;2017;3500550;Galináceos - galinhas;122000
102;2017;3500709;Galináceos - galinhas;103200
102;2017;3500758;Galináceos - galinhas;238596
102;2017;3500808;Galináceos - galinhas;7500
102;2017;3500907;Galináceos - galinhas;800
102;2017;3501004;Galináceos - galinhas;9000
102;2017;3501103;Galináceos - galinhas;2220
102;2017;3501202;Galináceos - galinhas;21750
102;2017;3501301;Galináceos - galinhas;3350
102;2017;3501400;Galináceos - galinhas;25
102;2017;3501707;Galináceos - galinhas;110
102;2017;3501806;Galináceos - galinhas;7000
102;2017;3501905;Galináceos - galinhas;545000
102;2017;3502002;Galináceos - galinhas;80000
102;2017;3502101;Galináceos - galinhas;2531
102;2017;3502200;Galináceos - galinhas;737705
102;2017;3502408;Galináceos - galinhas;4500
102;2017;3502507;Galináceos - galinhas;451
102;2017;3502606;Galináceos - galinhas;1671
102;2017;3502705;Galináceos - galinhas;5940
102;2017;3502804;Galináceos - galinhas;45000
102;2017;3503000;Galináceos - galinhas;2001
102;2017;3503158;Galináceos - galinhas;925
102;2017;3503208;Galináceos - galinhas;26000
102;2017;3503307;Galináceos - galinhas;1520
102;2017;3503356;Galináceos - galinhas;190
102;2017;3503406;Galináceos - galinhas;1064
102;2017;3503505;Galináceos - galinhas;1095
102;2017;3503703;Galináceos - galinhas;400
102;2017;3503802;Galináceos - galinhas;82400
102;2017;3503950;Galináceos - galinhas;597
102;2017;3504008;Galináceos - galinhas;2000
102;2017;3504107;Galináceos - galinhas;2000
102;2017;3504206;Galináceos - galinhas;850
102;2017;3504305;Galináceos - galinhas;1664
102;2017;3504404;Galináceos - galinhas;890
102;2017;3504503;Galináceos - galinhas;905853
102;2017;3504602;Galináceos - galinhas;4400
102;2017;3504701;Galináceos - galinhas;475
102;2017;3504800;Galináceos - galinhas;31200
102;2017;3504909;Galináceos - galinhas;1170
102;2017;3505005;Galináceos - galinhas;3300
102;2017;3505104;Galináceos - galinhas;740
102;2017;3505203;Galináceos - galinhas;3950
102;2017;3505302;Galináceos - galinhas;280
102;2017;3505351;Galináceos - galinhas;2240
102;2017;3505401;Galináceos - galinhas;2000
102;2017;3505500;Galináceos - galinhas;86400
102;2017;3505609;Galináceos - galinhas;765
102;2017;3505807;Galináceos - galinhas;13280700
102;2017;3505906;Galináceos - galinhas;65949
102;2017;3506003;Galináceos - galinhas;2629
102;2017;3506102;Galináceos - galinhas;4300
102;2017;3506201;Galináceos - galinhas;1210
102;2017;3506300;Galináceos - galinhas;998
102;2017;3506508;Galináceos - galinhas;75013
102;2017;3506607;Galináceos - galinhas;244181
102;2017;3506706;Galináceos - galinhas;107938
102;2017;3506805;Galináceos - galinhas;670
102;2017;3506904;Galináceos - galinhas;25000
102;2017;3507001;Galináceos - galinhas;50
102;2017;3507159;Galináceos - galinhas;800
102;2017;3507209;Galináceos - galinhas;150
102;2017;3507308;Galináceos - galinhas;39543
102;2017;3507407;Galináceos - galinhas;3500
102;2017;3507456;Galináceos - galinhas;660
102;2017;3507506;Galináceos - galinhas;380000
102;2017;3507605;Galináceos - galinhas;100000
102;2017;3507704;Galináceos - galinhas;895
102;2017;3507803;Galináceos - galinhas;183633
102;2017;3507902;Galináceos - galinhas;340679
102;2017;3508009;Galináceos - galinhas;2000
102;2017;3508207;Galináceos - galinhas;33277
102;2017;3508306;Galináceos - galinhas;200000
102;2017;3508405;Galináceos - galinhas;1500
102;2017;3508504;Galináceos - galinhas;460
102;2017;3508603;Galináceos - galinhas;1170
102;2017;3508702;Galináceos - galinhas;4480
102;2017;3508801;Galináceos - galinhas;285
102;2017;3508900;Galináceos - galinhas;2300
102;2017;3509106;Galináceos - galinhas;3820
102;2017;3509304;Galináceos - galinhas;1310
102;2017;3509403;Galináceos - galinhas;10000
102;2017;3509452;Galináceos - galinhas;14520
102;2017;3509502;Galináceos - galinhas;9200
102;2017;3509601;Galináceos - galinhas;275
102;2017;3509700;Galináceos - galinhas;450
102;2017;3509809;Galináceos - galinhas;3900
102;2017;3509908;Galináceos - galinhas;3500
102;2017;3509957;Galináceos - galinhas;176
102;2017;3510005;Galináceos - galinhas;900
102;2017;3510104;Galináceos - galinhas;687
102;2017;3510153;Galináceos - galinhas;85
102;2017;3510203;Galináceos - galinhas;40000
102;2017;3510401;Galináceos - galinhas;22000
102;2017;3510708;Galináceos - galinhas;2000
102;2017;3510807;Galináceos - galinhas;25000
102;2017;3510906;Galináceos - galinhas;10000
102;2017;3511003;Galináceos - galinhas;3705
102;2017;3511102;Galináceos - galinhas;3600
102;2017;3511201;Galináceos - galinhas;600
102;2017;3511300;Galináceos - galinhas;8200
102;2017;3511409;Galináceos - galinhas;1840
102;2017;3511508;Galináceos - galinhas;29100
102;2017;3511607;Galináceos - galinhas;23500
102;2017;3511706;Galináceos - galinhas;1485
102;2017;3511904;Galináceos - galinhas;205
102;2017;3512001;Galináceos - galinhas;1168
102;2017;3512100;Galináceos - galinhas;788
102;2017;3512209;Galináceos - galinhas;34000
102;2017;3512308;Galináceos - galinhas;260000
102;2017;3512407;Galináceos - galinhas;108000
102;2017;3512605;Galináceos - galinhas;1000
102;2017;3512704;Galináceos - galinhas;254407
102;2017;3512902;Galináceos - galinhas;15500
102;2017;3513108;Galináceos - galinhas;33078
102;2017;3513306;Galináceos - galinhas;180
102;2017;3513405;Galináceos - galinhas;540
102;2017;3513603;Galináceos - galinhas;878
102;2017;3513702;Galináceos - galinhas;270000
102;2017;3513850;Galináceos - galinhas;498
102;2017;3513900;Galináceos - galinhas;3200
102;2017;3514007;Galináceos - galinhas;92
102;2017;3514106;Galináceos - galinhas;49140
102;2017;3514205;Galináceos - galinhas;392
102;2017;3514304;Galináceos - galinhas;155000
102;2017;3514403;Galináceos - galinhas;18100
102;2017;3514502;Galináceos - galinhas;7500
102;2017;3514601;Galináceos - galinhas;2100
102;2017;3514700;Galináceos - galinhas;245000
102;2017;3514809;Galináceos - galinhas;1500
102;2017;3514908;Galináceos - galinhas;17600
102;2017;3514924;Galináceos - galinhas;440
102;2017;3514957;Galináceos - galinhas;480
102;2017;3515129;Galináceos - galinhas;2300
102;2017;3515152;Galináceos - galinhas;5000
102;2017;3515186;Galináceos - galinhas;33000
102;2017;3515194;Galináceos - galinhas;1100
102;2017;3515202;Galináceos - galinhas;13465
102;2017;3515301;Galináceos - galinhas;4000
102;2017;3515350;Galináceos - galinhas;3840
102;2017;3515400;Galináceos - galinhas;1730
102;2017;3515509;Galináceos - galinhas;229400
102;2017;3515608;Galináceos - galinhas;3750
102;2017;3515806;Galináceos - galinhas;169
102;2017;3515905;Galináceos - galinhas;710
102;2017;3516002;Galináceos - galinhas;52869
102;2017;3516101;Galináceos - galinhas;465
102;2017;3516705;Galináceos - galinhas;89562
102;2017;3516804;Galináceos - galinhas;2220
102;2017;3516853;Galináceos - galinhas;5965
102;2017;3516903;Galináceos - galinhas;2000
102;2017;3517109;Galináceos - galinhas;840
102;2017;3517208;Galináceos - galinhas;580
102;2017;3517406;Galináceos - galinhas;31000
102;2017;3517505;Galináceos - galinhas;97000
102;2017;3517604;Galináceos - galinhas;4000
102;2017;3517703;Galináceos - galinhas;32858
102;2017;3517802;Galináceos - galinhas;60037
102;2017;3517901;Galináceos - galinhas;1235
102;2017;3518008;Galináceos - galinhas;3411
102;2017;3518107;Galináceos - galinhas;236350
102;2017;3518206;Galináceos - galinhas;1955800
102;2017;3518305;Galináceos - galinhas;8000
102;2017;3518404;Galináceos - galinhas;23568
102;2017;3518503;Galináceos - galinhas;45250
102;2017;3518602;Galináceos - galinhas;430
102;2017;3518859;Galináceos - galinhas;911420
102;2017;3518909;Galináceos - galinhas;780
102;2017;3519006;Galináceos - galinhas;350000
102;2017;3519055;Galináceos - galinhas;550000
102;2017;3519105;Galináceos - galinhas;1602
102;2017;3519204;Galináceos - galinhas;1105500
102;2017;3519253;Galináceos - galinhas;371
102;2017;3519303;Galináceos - galinhas;143500
102;2017;3519402;Galináceos - galinhas;2200
102;2017;3519501;Galináceos - galinhas;330
102;2017;3519600;Galináceos - galinhas;10000
102;2017;3519709;Galináceos - galinhas;5500
102;2017;3519808;Galináceos - galinhas;1400
102;2017;3519907;Galináceos - galinhas;2500
102;2017;3520004;Galináceos - galinhas;160
102;2017;3520103;Galináceos - galinhas;5138
102;2017;3520202;Galináceos - galinhas;1000
102;2017;3520301;Galináceos - galinhas;2000
102;2017;3520442;Galináceos - galinhas;2800
102;2017;3520509;Galináceos - galinhas;27500
102;2017;3520608;Galináceos - galinhas;1200
102;2017;3520707;Galináceos - galinhas;5681
102;2017;3520806;Galináceos - galinhas;769
102;2017;3520905;Galináceos - galinhas;1500
102;2017;3521002;Galináceos - galinhas;1935
102;2017;3521101;Galináceos - galinhas;36938
102;2017;3521150;Galináceos - galinhas;148786
102;2017;3521200;Galináceos - galinhas;3000
102;2017;3521309;Galináceos - galinhas;2753
102;2017;3521408;Galináceos - galinhas;150
102;2017;3521507;Galináceos - galinhas;2200
102;2017;3521606;Galináceos - galinhas;516
102;2017;3521705;Galináceos - galinhas;9000
102;2017;3521804;Galináceos - galinhas;259923
102;2017;3521903;Galináceos - galinhas;9500
102;2017;3522000;Galináceos - galinhas;570
102;2017;3522158;Galináceos - galinhas;4985
102;2017;3522307;Galináceos - galinhas;646777
102;2017;3522406;Galináceos - galinhas;3036
102;2017;3522604;Galináceos - galinhas;420000
102;2017;3522653;Galináceos - galinhas;1200
102;2017;3522703;Galináceos - galinhas;29330
102;2017;3522802;Galináceos - galinhas;1800
102;2017;3522901;Galináceos - galinhas;650
102;2017;3523008;Galináceos - galinhas;1200
102;2017;3523206;Galináceos - galinhas;4550
102;2017;3523404;Galináceos - galinhas;80000
102;2017;3523503;Galináceos - galinhas;77000
102;2017;3523602;Galináceos - galinhas;558602
102;2017;3523800;Galináceos - galinhas;930
102;2017;3523909;Galináceos - galinhas;217830
102;2017;3524006;Galináceos - galinhas;1100
102;2017;3524105;Galináceos - galinhas;5566
102;2017;3524204;Galináceos - galinhas;412
102;2017;3524303;Galináceos - galinhas;8500
102;2017;3524402;Galináceos - galinhas;46000
102;2017;3524501;Galináceos - galinhas;7200
102;2017;3524600;Galináceos - galinhas;4000
102;2017;3524709;Galináceos - galinhas;14200
102;2017;3524808;Galináceos - galinhas;3645
102;2017;3524907;Galináceos - galinhas;235
102;2017;3525102;Galináceos - galinhas;64156
102;2017;3525201;Galináceos - galinhas;2580
102;2017;3525300;Galináceos - galinhas;127891
102;2017;3525508;Galináceos - galinhas;1000
102;2017;3525607;Galináceos - galinhas;650000
102;2017;3525706;Galináceos - galinhas;33660
102;2017;3525805;Galináceos - galinhas;20
102;2017;3525904;Galináceos - galinhas;1095
102;2017;3526001;Galináceos - galinhas;3600
102;2017;3526100;Galináceos - galinhas;4000
102;2017;3526308;Galináceos - galinhas;5726
102;2017;3526506;Galináceos - galinhas;46000
102;2017;3526605;Galináceos - galinhas;810
102;2017;3526704;Galináceos - galinhas;3800
102;2017;3526803;Galináceos - galinhas;956
102;2017;3526902;Galináceos - galinhas;31049
102;2017;3527009;Galináceos - galinhas;4500
102;2017;3527207;Galináceos - galinhas;1427
102;2017;3527306;Galináceos - galinhas;30000
102;2017;3527405;Galináceos - galinhas;195250
102;2017;3527504;Galináceos - galinhas;420
102;2017;3527603;Galináceos - galinhas;10000
102;2017;3527702;Galináceos - galinhas;840
102;2017;3527900;Galináceos - galinhas;500
102;2017;3528007;Galináceos - galinhas;273
102;2017;3528106;Galináceos - galinhas;1100
102;2017;3528205;Galináceos - galinhas;6913
102;2017;3528304;Galináceos - galinhas;980
102;2017;3528403;Galináceos - galinhas;244323
102;2017;3528601;Galináceos - galinhas;987
102;2017;3528700;Galináceos - galinhas;7031
102;2017;3528809;Galináceos - galinhas;1500
102;2017;3528858;Galináceos - galinhas;1000
102;2017;3528908;Galináceos - galinhas;906
102;2017;3529005;Galináceos - galinhas;480380
102;2017;3529104;Galináceos - galinhas;1009
102;2017;3529203;Galináceos - galinhas;10400
102;2017;3529302;Galináceos - galinhas;7000
102;2017;3529401;Galináceos - galinhas;62
102;2017;3529500;Galináceos - galinhas;7380
102;2017;3529609;Galináceos - galinhas;7333
102;2017;3529658;Galináceos - galinhas;518
102;2017;3529708;Galináceos - galinhas;60603
102;2017;3529807;Galináceos - galinhas;760
102;2017;3529906;Galináceos - galinhas;1850
102;2017;3530003;Galináceos - galinhas;5797
102;2017;3530102;Galináceos - galinhas;411000
102;2017;3530201;Galináceos - galinhas;8150
102;2017;3530300;Galináceos - galinhas;14000
102;2017;3530409;Galináceos - galinhas;303230
102;2017;3530508;Galináceos - galinhas;120000
102;2017;3530607;Galináceos - galinhas;374293
102;2017;3530706;Galináceos - galinhas;75000
102;2017;3530805;Galináceos - galinhas;198000
102;2017;3530904;Galináceos - galinhas;835
102;2017;3531209;Galináceos - galinhas;42000
102;2017;3531308;Galináceos - galinhas;3915
102;2017;3531407;Galináceos - galinhas;11500
102;2017;3531506;Galináceos - galinhas;3600
102;2017;3531605;Galináceos - galinhas;17000
102;2017;3531704;Galináceos - galinhas;1300
102;2017;3531803;Galináceos - galinhas;137110
102;2017;3531902;Galináceos - galinhas;10250
102;2017;3532009;Galináceos - galinhas;11000
102;2017;3532058;Galináceos - galinhas;8300
102;2017;3532108;Galináceos - galinhas;500
102;2017;3532157;Galináceos - galinhas;600
102;2017;3532207;Galináceos - galinhas;3550
102;2017;3532306;Galináceos - galinhas;14220
102;2017;3532405;Galináceos - galinhas;550
102;2017;3532504;Galináceos - galinhas;890
102;2017;3532603;Galináceos - galinhas;2349
102;2017;3532702;Galináceos - galinhas;790
102;2017;3532801;Galináceos - galinhas;10000
102;2017;3532827;Galináceos - galinhas;3360
102;2017;3532843;Galináceos - galinhas;3999
102;2017;3532868;Galináceos - galinhas;1200
102;2017;3532900;Galináceos - galinhas;18000
102;2017;3533007;Galináceos - galinhas;645924
102;2017;3533106;Galináceos - galinhas;530
102;2017;3533205;Galináceos - galinhas;2527
102;2017;3533254;Galináceos - galinhas;1600
102;2017;3533304;Galináceos - galinhas;220
102;2017;3533403;Galináceos - galinhas;830
102;2017;3533502;Galináceos - galinhas;5000
102;2017;3533601;Galináceos - galinhas;33818
102;2017;3533809;Galináceos - galinhas;1183
102;2017;3533908;Galináceos - galinhas;796
102;2017;3534005;Galináceos - galinhas;750
102;2017;3534104;Galináceos - galinhas;44
102;2017;3534203;Galináceos - galinhas;900
102;2017;3534302;Galináceos - galinhas;3097
102;2017;3534500;Galináceos - galinhas;1400
102;2017;3534609;Galináceos - galinhas;392510
102;2017;3534708;Galináceos - galinhas;390000
102;2017;3534757;Galináceos - galinhas;7318
102;2017;3534807;Galináceos - galinhas;1790
102;2017;3534906;Galináceos - galinhas;1791
102;2017;3535002;Galináceos - galinhas;81020
102;2017;3535101;Galináceos - galinhas;480
102;2017;3535200;Galináceos - galinhas;6200
102;2017;3535309;Galináceos - galinhas;111000
102;2017;3535408;Galináceos - galinhas;1295
102;2017;3535507;Galináceos - galinhas;238000
102;2017;3535606;Galináceos - galinhas;3500
102;2017;3535705;Galináceos - galinhas;3950
102;2017;3535804;Galináceos - galinhas;300
102;2017;3535903;Galináceos - galinhas;535
102;2017;3536000;Galináceos - galinhas;1175500
102;2017;3536109;Galináceos - galinhas;78000
102;2017;3536208;Galináceos - galinhas;3400
102;2017;3536257;Galináceos - galinhas;6000
102;2017;3536406;Galináceos - galinhas;2345
102;2017;3536570;Galináceos - galinhas;642
102;2017;3536604;Galináceos - galinhas;30000
102;2017;3536703;Galináceos - galinhas;126992
102;2017;3536802;Galináceos - galinhas;2000
102;2017;3536901;Galináceos - galinhas;11025
102;2017;3537008;Galináceos - galinhas;32517
102;2017;3537107;Galináceos - galinhas;10000
102;2017;3537156;Galináceos - galinhas;385
102;2017;3537305;Galináceos - galinhas;660
102;2017;3537404;Galináceos - galinhas;347000
102;2017;3537503;Galináceos - galinhas;9600
102;2017;3537602;Galináceos - galinhas;1120
102;2017;3537800;Galináceos - galinhas;7000
102;2017;3537909;Galináceos - galinhas;22100
102;2017;3538006;Galináceos - galinhas;183279
102;2017;3538105;Galináceos - galinhas;3450
102;2017;3538303;Galináceos - galinhas;3346
102;2017;3538501;Galináceos - galinhas;2277
102;2017;3538600;Galináceos - galinhas;36055
102;2017;3538709;Galináceos - galinhas;85700
102;2017;3538808;Galináceos - galinhas;2584
102;2017;3538907;Galináceos - galinhas;630
102;2017;3539004;Galináceos - galinhas;800
102;2017;3539202;Galináceos - galinhas;22000
102;2017;3539301;Galináceos - galinhas;62000
102;2017;3539400;Galináceos - galinhas;2539
102;2017;3539509;Galináceos - galinhas;970
102;2017;3539707;Galináceos - galinhas;300
102;2017;3539905;Galináceos - galinhas;1250
102;2017;3540002;Galináceos - galinhas;6848
102;2017;3540101;Galináceos - galinhas;790
102;2017;3540200;Galináceos - galinhas;420
102;2017;3540259;Galináceos - galinhas;4800
102;2017;3540309;Galináceos - galinhas;1000
102;2017;3540408;Galináceos - galinhas;3190
102;2017;3540606;Galináceos - galinhas;1395159
102;2017;3540754;Galináceos - galinhas;138
102;2017;3540804;Galináceos - galinhas;25160
102;2017;3540853;Galináceos - galinhas;623
102;2017;3540903;Galináceos - galinhas;560
102;2017;3541059;Galináceos - galinhas;385000
102;2017;3541109;Galináceos - galinhas;137400
102;2017;3541208;Galináceos - galinhas;14300
102;2017;3541307;Galináceos - galinhas;6040
102;2017;3541406;Galináceos - galinhas;6500
102;2017;3541505;Galináceos - galinhas;6992
102;2017;3541604;Galináceos - galinhas;48630
102;2017;3541703;Galináceos - galinhas;1100
102;2017;3541802;Galináceos - galinhas;1810000
102;2017;3541901;Galináceos - galinhas;900
102;2017;3542008;Galináceos - galinhas;300
102;2017;3542107;Galináceos - galinhas;8900
102;2017;3542206;Galináceos - galinhas;1336000
102;2017;3542305;Galináceos - galinhas;20453
102;2017;3542404;Galináceos - galinhas;523000
102;2017;3542503;Galináceos - galinhas;1200
102;2017;3542602;Galináceos - galinhas;9000
102;2017;3542800;Galináceos - galinhas;2682
102;2017;3542909;Galináceos - galinhas;95000
102;2017;3543006;Galináceos - galinhas;9000
102;2017;3543204;Galináceos - galinhas;1000
102;2017;3543238;Galináceos - galinhas;1400
102;2017;3543253;Galináceos - galinhas;4500
102;2017;3543303;Galináceos - galinhas;550
102;2017;3543402;Galináceos - galinhas;4196
102;2017;3543501;Galináceos - galinhas;2000
102;2017;3543709;Galináceos - galinhas;7800
102;2017;3543808;Galináceos - galinhas;1500000
102;2017;3543907;Galináceos - galinhas;97360
102;2017;3544004;Galináceos - galinhas;7390
102;2017;3544103;Galináceos - galinhas;125
102;2017;3544202;Galináceos - galinhas;6400
102;2017;3544251;Galináceos - galinhas;4865
102;2017;3544301;Galináceos - galinhas;181
102;2017;3544400;Galináceos - galinhas;3870
102;2017;3544509;Galináceos - galinhas;1700
102;2017;3544608;Galináceos - galinhas;1380
102;2017;3544707;Galináceos - galinhas;811
102;2017;3544806;Galináceos - galinhas;1500
102;2017;3544905;Galináceos - galinhas;46880
102;2017;3545100;Galináceos - galinhas;489
102;2017;3545159;Galináceos - galinhas;3035
102;2017;3545209;Galináceos - galinhas;1500
102;2017;3545407;Galináceos - galinhas;45400
102;2017;3545506;Galináceos - galinhas;1680
102;2017;3545605;Galináceos - galinhas;4450
102;2017;3545704;Galináceos - galinhas;3197
102;2017;3546009;Galináceos - galinhas;500
102;2017;3546108;Galináceos - galinhas;1088
102;2017;3546207;Galináceos - galinhas;160000
102;2017;3546256;Galináceos - galinhas;1000
102;2017;3546405;Galináceos - galinhas;1700
102;2017;3546504;Galináceos - galinhas;193
102;2017;3546603;Galináceos - galinhas;4442
102;2017;3546702;Galináceos - galinhas;201
102;2017;3546801;Galináceos - galinhas;1160
102;2017;3546900;Galináceos - galinhas;10000
102;2017;3547007;Galináceos - galinhas;63890
102;2017;3547106;Galináceos - galinhas;1200
102;2017;3547205;Galináceos - galinhas;1470
102;2017;3547304;Galináceos - galinhas;2000
102;2017;3547403;Galináceos - galinhas;4755
102;2017;3547502;Galináceos - galinhas;6600
102;2017;3547601;Galináceos - galinhas;7200
102;2017;3547650;Galináceos - galinhas;1512
102;2017;3547700;Galináceos - galinhas;3855
102;2017;3548005;Galináceos - galinhas;200000
102;2017;3548054;Galináceos - galinhas;122000
102;2017;3548104;Galináceos - galinhas;125000
102;2017;3548203;Galináceos - galinhas;1790
102;2017;3548302;Galináceos - galinhas;2300
102;2017;3548401;Galináceos - galinhas;115
102;2017;3548609;Galináceos - galinhas;1700
102;2017;3548906;Galináceos - galinhas;314000
102;2017;3549003;Galináceos - galinhas;578
102;2017;3549102;Galináceos - galinhas;36000
102;2017;3549201;Galináceos - galinhas;1024
102;2017;3549250;Galináceos - galinhas;1500
102;2017;3549300;Galináceos - galinhas;9200
102;2017;3549409;Galináceos - galinhas;4313
102;2017;3549607;Galináceos - galinhas;1039
102;2017;3549706;Galináceos - galinhas;22000
102;2017;3549805;Galináceos - galinhas;22000
102;2017;3549904;Galináceos - galinhas;8700
102;2017;3550001;Galináceos - galinhas;15689
102;2017;3550100;Galináceos - galinhas;900000
102;2017;3550209;Galináceos - galinhas;17110
102;2017;3550407;Galináceos - galinhas;34700
102;2017;3550506;Galináceos - galinhas;8000
102;2017;3550605;Galináceos - galinhas;8940
102;2017;3550803;Galináceos - galinhas;1800
102;2017;3550902;Galináceos - galinhas;30000
102;2017;3551108;Galináceos - galinhas;17110
102;2017;3551207;Galináceos - galinhas;1072
102;2017;3551306;Galináceos - galinhas;1200
102;2017;3551603;Galináceos - galinhas;10000
102;2017;3551702;Galináceos - galinhas;1400
102;2017;3551801;Galináceos - galinhas;5000
102;2017;3551900;Galináceos - galinhas;750
102;2017;3552007;Galináceos - galinhas;990
102;2017;3552106;Galináceos - galinhas;60000
102;2017;3552304;Galináceos - galinhas;1485
102;2017;3552403;Galináceos - galinhas;1226826
102;2017;3552502;Galináceos - galinhas;680000
102;2017;3552551;Galináceos - galinhas;3600
102;2017;3552601;Galináceos - galinhas;1950
102;2017;3552700;Galináceos - galinhas;4200
102;2017;3552908;Galináceos - galinhas;4000
102;2017;3553005;Galináceos - galinhas;2096
102;2017;3553104;Galináceos - galinhas;1300
102;2017;3553203;Galináceos - galinhas;760
102;2017;3553302;Galináceos - galinhas;350
102;2017;3553401;Galináceos - galinhas;25850
102;2017;3553609;Galináceos - galinhas;29000
102;2017;3553658;Galináceos - galinhas;80
102;2017;3553708;Galináceos - galinhas;122330
102;2017;3553807;Galináceos - galinhas;6000
102;2017;3553856;Galináceos - galinhas;165242
102;2017;3553906;Galináceos - galinhas;93300
102;2017;3553955;Galináceos - galinhas;90100
102;2017;3554003;Galináceos - galinhas;1450150
102;2017;3554102;Galináceos - galinhas;5837
102;2017;3554201;Galináceos - galinhas;2403
102;2017;3554300;Galináceos - galinhas;5853
102;2017;3554409;Galináceos - galinhas;220
102;2017;3554508;Galináceos - galinhas;183000
102;2017;3554607;Galináceos - galinhas;1227
102;2017;3554706;Galináceos - galinhas;2200
102;2017;3554755;Galináceos - galinhas;70000
102;2017;3554805;Galináceos - galinhas;2875
102;2017;3554904;Galináceos - galinhas;2400
102;2017;3555000;Galináceos - galinhas;1805000
102;2017;3555109;Galináceos - galinhas;62000
102;2017;3555307;Galináceos - galinhas;609
102;2017;3555356;Galináceos - galinhas;5600
102;2017;3555406;Galináceos - galinhas;1000
102;2017;3555505;Galináceos - galinhas;50
102;2017;3555604;Galináceos - galinhas;7200
102;2017;3555703;Galináceos - galinhas;460
102;2017;3555802;Galináceos - galinhas;3577
102;2017;3555901;Galináceos - galinhas;1300
102;2017;3556008;Galináceos - galinhas;375000
102;2017;3556107;Galináceos - galinhas;3400
102;2017;3556206;Galináceos - galinhas;27000
102;2017;3556305;Galináceos - galinhas;800
102;2017;3556354;Galináceos - galinhas;600
102;2017;3556404;Galináceos - galinhas;2500
102;2017;3556503;Galináceos - galinhas;705
102;2017;3556602;Galináceos - galinhas;37
102;2017;3556701;Galináceos - galinhas;2500
102;2017;3556800;Galináceos - galinhas;7500
102;2017;3556909;Galináceos - galinhas;694
102;2017;3556958;Galináceos - galinhas;707
102;2017;3557105;Galináceos - galinhas;5300
